2013-06-08,9:00 AM,Brookside,,Cedar Ridge,,Lakeview West
2013-06-08,9:00 AM,Kedron,,Baker,,Lakeview East
2013-06-08,9:00 AM,Woodview,,"""bye""",,
2013-06-08,1:00 PM,Woodview,,Brookside,,Lakeview East
2013-06-08,1:00 PM,Cedar Ridge,,Kedron,,Lakeview West
2013-06-08,1:00 PM,Baker,,"""bye""",,
2013-06-09,9:00 AM,Cedar Ridge,,Woodview,,Lakeview East
2013-06-09,9:00 AM,Brookside,,Baker,,Lakeview West
2013-06-09,9:00 AM,Kedron,,"""bye""",,
2013-06-09,1:30 PM,1st Place,,2nd Place,,LAKEVIEW WEST
