2013-09-04,6:00 PM,Kedron 1,,Kedron 2,,Hyde
2013-09-04,6:00 PM,MacKenzie,,Kedron 3,,MacKenzie
2013-09-04,6:00 PM,Brookside,,Thornton Dundee,,Northway Court
2013-09-04,6:00 PM,Baker,,Cedar Ridge,,Southmead Mini
