2013-09-05,5:30 PM,Kedron 1,,"""bye""",,
2013-09-05,5:30 PM,Woodview,,"""bye""",,
2013-09-05,5:30 PM,Kedron 2,,"""bye""",,
2013-09-05,5:30 PM,Brookside,,North Oshawa,,Lakeview Centre
