2013-05-21,8:30 PM, Kedron,3, Lake Vista,3,Lakeview Centre
2013-05-21,8:30 PM, Thornton Dundee,1, Connaught,1,Lakeview West
2013-05-28,8:30 PM, Kedron,1,Thornton Dundee,3,Lakeview West
2013-05-28,8:30 PM, Lake Vista,2, Connaught,5,Lakeview Centre
2013-06-04,8:30 PM,Kedron,4, Connaught,2,Lakeview West
2013-06-04,8:30 PM, Thornton Dundee,3, Lake Vista,1,Lakeview Centre
2013-06-11,8:30 PM,Lake Vista,2,Kedron,2,Lakeview West
2013-06-11,8:30 PM, Connaught,2, Thornton Dundee,0,Lakeview Centre
2013-06-18,8:30 PM,Kedron,,Thornton Dundee,,Lakeview West
2013-06-18,8:30 PM,Connaught,, Lake Vista,,Lakeview Centre
2013-06-25,8:30 PM,Kedron,1,Connaught,6,Lakeview West
2013-06-25,8:30 PM,Thornton Dundee,4, Lake Vista,1,Lakeview Centre
2013-07-02,8:30 PM,Lake Vista,2,Kedron,4,Lakeview Centre
2013-07-02,8:30 PM,Connaught,3,Thornton Dundee,2,Lakeview West
2013-07-09,8:30 PM,Thornton Dundee,,Kedron,,Lakeview West
2013-07-09,8:30 PM,Lake Vista,0,Connaught,4,Lakeview Centre
2013-07-12,8:30 PM,Kedron,3,Thornton Dundee,0,Lakeview West
2013-07-12,8:30 PM,Connaught,1,Lake Vista,2,Lakeview Centre
2013-07-16,8:30 PM,Kedron,0,Connaught,6,Lakeview Centre
2013-07-16,8:30 PM,Lake Vista,1,Thornton Dundee,1,Lakeview West
2013-07-23,8:30 PM,Connaught,1,Lake Vista,1,Lakeview Centre
2013-07-23,8:30 PM,Kedron,5,Thornton Dundee,4,Lakeview West
2013-07-26,8:30 PM,Kedron,3,Thornton Dundee,0,Lakeview West
2013-07-30,8:30 PM,Kedron,2, Lake Vista,4,Lakeview West
2013-07-30,8:30 PM, Connaught,3,Thornton Dundee,1,Lakeview Centre
2013-08-06,8:30 PM, Thornton Dundee,, Kedron,,Lakeview Centre
2013-08-06,8:30 PM, Lake Vista,, Connaught,,Lakeview West
