2013-05-23,6:30 PM,Brookside,4,North Oshawa,2,Southmead 2
2013-05-23,6:30 PM,Kedron 1,2,Woodview,2,Connaught
2013-05-23,6:30 PM,Kedron 2,2,"""bye""",0,
2013-05-30,6:30 PM,Kedron 1,4,Brookside,3,Connaught
2013-05-30,6:30 PM,North Oshawa,0,Kedron 2,7,Southmead 2
2013-05-30,6:30 PM,Woodview,3,"""bye""",0,
2013-06-06,6:30 PM,Brookside,2,Kedron 2,14,Southmead 2
2013-06-06,6:30 PM,Woodview,7,North Oshawa,1,Connaught
2013-06-06,6:30 PM,Kedron 1,2,"""bye""",0,
2013-06-13,6:30 PM,Woodview,4,Brookside,1,Connaught
2013-06-13,6:30 PM,Kedron 2,8,Kedron 1,2,Southmead 2
2013-06-13,6:30 PM,North Oshawa,2,"""bye""",0,
2013-06-20,6:30 PM,North Oshawa,2,Kedron 1,3,Connaught
2013-06-20,6:30 PM,Woodview,1,Kedron 2,4,Southmead 2
2013-06-20,6:30 PM,Brookside,2,"""bye""",0,
2013-06-27,6:30 PM,North Oshawa,2,Brookside,8,Connaught
2013-06-27,6:30 PM,Woodview,4,Kedron 1,2,Southmead 2
2013-06-27,6:30 PM,Kedron 2,2,"""bye""",0,
2013-07-04,6:30 PM,Brookside,3,Kedron 1,5,Southmead 2
2013-07-04,6:30 PM,Kedron 2,10,North Oshawa,1,Connaught
2013-07-04,6:30 PM,Woodview,2,"""bye""",0,
2013-07-11,6:30 PM,Kedron 2,6,Brookside,0,Connaught
2013-07-11,6:30 PM,North Oshawa,0,Woodview,5,Southmead 2
2013-07-11,6:30 PM,Kedron 1,2,"""bye""",0,
2013-07-18,6:30 PM,Brookside,5,Woodview,2,Southmead 2
2013-07-18,6:30 PM,Kedron 1,1,Kedron 2,4,Connaught
2013-07-18,6:30 PM,North Oshawa,2,"""bye""",0,
2013-07-25,6:30 PM,Kedron 1,8,North Oshawa,0,Connaught
2013-07-25,6:30 PM,Kedron 2,1,Woodview,2,Southmead 2
2013-07-25,6:30 PM,Brookside,2,"""bye""",0,
2013-08-01,6:30 PM,North Oshawa,1,Brookside,3,Southmead 2
2013-08-01,6:30 PM,Woodview,0,Kedron 1,3,Connaught
2013-08-01,6:30 PM,Kedron 2,2,"""bye""",0,
2013-08-08,6:30 PM,Kedron 1,1,Brookside,3,Connaught
2013-08-08,6:30 PM,Kedron 2,7,North Oshawa,3,Southmead 2
2013-08-08,6:30 PM,Woodview,2,"""bye""",0,
2013-08-15,6:30 PM,Kedron 2,6,Brookside,2,Southmead 2
2013-08-15,6:30 PM,North Oshawa,2,Woodview,4,Connaught
2013-08-15,6:30 PM,Kedron 1,2,"""bye""",0,
2013-08-22,6:30 PM,Brookside,,Woodview,,Connaught
2013-08-22,6:30 PM,Kedron 2,,Kedron 1,,Southmead 2
2013-08-22,6:30 PM,North Oshawa,,"""bye""",,
2013-08-29,6:30 PM,North Oshawa,,Kedron 1,,Southmead 2
2013-08-29,6:30 PM,Woodview,,Kedron 2,,Connaught
2013-08-29,6:30 PM,Brookside,,"""bye""",,
