2013-05-20,6:30 PM,Cedar Ridge,2,Brookside,4,Southmead 2
2013-05-20,6:30 PM,Kedron 1,5,North Oshawa,1,Connaught
2013-05-20,6:30 PM,Kedron 2,5,Connaught,5,Lakeview Southeast
2013-05-20,6:30 PM,Baker,8,Glen Stewart,3,Lakeview Southwest
2013-05-20,6:30 PM,MacKenzie,2,"""bye""",0,
2013-05-27,6:30 PM,Glen Stewart,2,Cedar Ridge,10,Lakeview Southwest
2013-05-27,6:30 PM,Connaught,10,Baker,5,Lakeview West
2013-05-27,6:30 PM,North Oshawa,1,Kedron 2,1,Lakeview Centre
2013-05-27,6:30 PM,MacKenzie,1,Kedron 1,4,Lakeview Southeast
2013-05-27,6:30 PM,Brookside,3,"""bye""",0,
2013-06-03,6:30 PM,Cedar Ridge,11,Connaught,10,Lakeview Centre
2013-06-03,6:30 PM,Brookside,7,Glen Stewart,0,Lakeview West
2013-06-03,6:30 PM,Kedron 2,1,MacKenzie,3,Lakeview Southwest
2013-06-03,6:30 PM,Baker,6,North Oshawa,0,Lakeview Southeast
2013-06-03,6:30 PM,Kedron 1,2,"""bye""",0,
2013-06-17,6:30 PM,Kedron 2,2,"""bye""",0,
2013-06-24,6:30 PM,North Oshawa,1,Glen Stewart,3,Lakeview Southeast
2013-06-24,6:30 PM,MacKenzie,0,Brookside,1,Lakeview Southwest
2013-06-24,6:30 PM,Kedron 1,4,Cedar Ridge,6,Lakeview Centre
2013-06-24,6:30 PM,Kedron 2,1,Baker,4,Lakeview West
2013-06-24,6:30 PM,Connaught,2,"""bye""",0,
2013-06-26,6:30 PM,Glen Stewart,2,Connaught,2,Connaught
2013-06-26,6:30 PM,Baker,1,Kedron 1,2,Fernhill
2013-06-26,6:30 PM,Brookside,6,North Oshawa,0,Lakeview Southeast
2013-06-26,6:30 PM,Cedar Ridge,5,MacKenzie,3,Lakeview Southwest
2013-07-08,6:30 PM,Cedar Ridge,10,Kedron 2,1,Lakeview Centre
2013-07-08,6:30 PM,Brookside,0,Kedron 1,0,Lakeview Southeast
2013-07-08,6:30 PM,Glen Stewart,2,MacKenzie,3,Lakeview West
2013-07-08,6:30 PM,Connaught,10,North Oshawa,2,Lakeview Southwest
2013-07-08,6:30 PM,Baker,2,"""bye""",0,
2013-07-15,6:30 PM,MacKenzie,5,Connaught,5,Lakeview Centre
2013-07-15,6:30 PM,Kedron 1,2,Glen Stewart,2,Lakeview Southwest
2013-07-15,6:30 PM,Kedron 2,1,Brookside,3,Lakeview West
2013-07-15,6:30 PM,Baker,1,Cedar Ridge,5,Lakeview Southeast
2013-07-15,6:30 PM,North Oshawa,2,"""bye""",0,
2013-07-22,6:30 PM,Brookside,5,Baker,0,Lakeview Southwest
2013-07-22,6:30 PM,Glen Stewart,,Kedron 2,,Lakeview Southeast
2013-07-22,6:30 PM,Connaught,2,Kedron 1,5,Lakeview West
2013-07-22,6:30 PM,North Oshawa,0,MacKenzie,6,Lakeview Centre
2013-07-22,6:30 PM,Cedar Ridge,2,"""bye""",0,
2013-07-29,6:30 PM,Brookside,7,Cedar Ridge,3,Lakeview West
2013-07-29,6:30 PM,Kedron 1,10,North Oshawa,0,Lakeview Southeast
2013-07-29,6:30 PM,Kedron 2,3,Connaught,10,Lakeview Centre
2013-07-29,6:30 PM,Baker,2,Glen Stewart,2,Lakeview Southwest
2013-07-29,6:30 PM,MacKenzie,2,"""bye""",0,
2013-08-05,6:30 PM,Glen Stewart,2,Cedar Ridge,4,Lakeview Centre
2013-08-05,6:30 PM,Connaught,,Baker,,Lakeview Southeast
2013-08-05,6:30 PM,North Oshawa,5,Kedron 2,3,Lakeview East
2013-08-05,6:30 PM,Kedron 1,2,MacKenzie,3,Lakeview Southwest
2013-08-05,6:30 PM,Brookside,2,"""bye""",0,
2013-08-12,6:30 PM,Cedar Ridge,,Connaught,,Lakeview Southeast
2013-08-12,6:30 PM,Glen Stewart,,Brookside,,Lakeview West
2013-08-12,6:30 PM,Kedron 2,,MacKenzie,,Lakeview Southwest
2013-08-12,6:30 PM,Baker,,North Oshawa,,Lakeview Centre
2013-08-12,6:30 PM,Kedron 1,,"""bye""",,
2013-08-19,6:30 PM,Connaught,,Brookside,,Lakeview Centre
2013-08-19,6:30 PM,North Oshawa,,Cedar Ridge,,Lakeview West
2013-08-19,6:30 PM,MacKenzie,,Baker,,Lakeview Southeast
2013-08-19,6:30 PM,Kedron 2,,Kedron 1,,Lakeview Southwest
2013-08-19,6:30 PM,Glen Stewart,,"""bye""",,
2013-08-26,6:30 PM,Cedar Ridge,,MacKenzie,,Lakeview Centre
2013-08-26,6:30 PM,Brookside,,North Oshawa,,Lakeview Southeast
2013-08-26,6:30 PM,Glen Stewart,,Connaught,,Lakeview Southwest
2013-08-26,6:30 PM,Baker,,Kedron 1,,Lakeview West
2013-08-26,6:30 PM,Kedron 2,,"""bye""",,
