2013-05-23,6:30 PM,Thornton Dundee,,Brookside,,Lakeview Centre
2013-05-23,6:30 PM,Cedar Ridge,,Kedron 2,,Lakeview Centre
2013-05-23,6:30 PM,Baker,,Rundle,,Lakeview West
2013-05-23,6:30 PM,Kedron 1,,"""bye""",,Lakeview West
2013-05-30,6:30 PM,Thornton Dundee,,Brookside,,Hyde
2013-05-30,6:30 PM,Cedar Ridge,,Kedron 2,,Mackenzie
2013-05-30,6:30 PM,Baker,,Rundle,,Southmead Mini
2013-05-30,6:30 PM,Kedron 1,,"""bye""",,
2013-06-06,6:30 PM,Kedron 1,,Thornton Dundee,,Mackenzie
2013-06-06,6:30 PM,Kedron 2,,Baker,,Hyde
2013-06-06,6:30 PM,Brookside,,Cedar Ridge,,Southmead Mini
2013-06-06,6:30 PM,Rundle,,"""bye""",,
2013-06-13,6:30 PM,Cedar Ridge,,Kedron 1,,Hyde
2013-06-13,6:30 PM,Baker,,Brookside,,Mackenzie
2013-06-13,6:30 PM,Rundle,,Kedron 2,,Southmead Mini
2013-06-13,6:30 PM,Thornton Dundee,,"""bye""",,
2013-06-20,6:30 PM,Kedron 1,,Baker,,Southmead Mini
2013-06-20,6:30 PM,Thornton Dundee,,Cedar Ridge,,Mackenzie
2013-06-20,6:30 PM,Brookside,,Rundle,,Hyde
2013-06-20,6:30 PM,Kedron 2,,"""bye""",,
2013-06-27,6:30 PM,Baker,,Thornton Dundee,,Hyde
2013-06-27,6:30 PM,Rundle,,Kedron 1,,Mackenzie
2013-06-27,6:30 PM,Kedron 2,,Brookside,,Southmead Mini
2013-06-27,6:30 PM,Cedar Ridge,,"""bye""",,
2013-07-04,6:30 PM,Kedron 1,,Kedron 2,,Hyde
2013-07-04,6:30 PM,Thornton Dundee,,Rundle,,Southmead Mini
2013-07-04,6:30 PM,Cedar Ridge,,Baker,,Mackenzie
2013-07-04,6:30 PM,Brookside,,"""bye""",,
2013-07-11,6:30 PM,Rundle,,Cedar Ridge,,Hyde
2013-07-11,6:30 PM,Kedron 2,,Thornton Dundee,,Mackenzie
2013-07-11,6:30 PM,Brookside,,Kedron 1,,Southmead Mini
2013-07-11,6:30 PM,Baker,,"""bye""",,
2013-07-18,6:30 PM,Thornton Dundee,,Brookside,,Southmead Mini
2013-07-18,6:30 PM,Cedar Ridge,,Kedron 2,,Hyde
2013-07-18,6:30 PM,Baker,,Rundle,,Mackenzie
2013-07-18,6:30 PM,Kedron 1,,"""bye""",,
2013-07-25,6:30 PM,Thornton Dundee,,Kedron 1,,Southmead Mini
2013-07-25,6:30 PM,Baker,,Kedron 2,,Hyde
2013-07-25,6:30 PM,Cedar Ridge,,Brookside,,Mackenzie
2013-07-25,6:30 PM,Rundle,,"""bye""",,
2013-08-01,6:30 PM,Kedron 1,,Cedar Ridge,,Southmead Mini
2013-08-01,6:30 PM,Brookside,,Baker,,Hyde
2013-08-01,6:30 PM,Kedron 2,,Rundle,,Mackenzie
2013-08-01,6:30 PM,Thornton Dundee,,"""bye""",,
2013-08-08,6:30 PM,Baker,,Kedron 1,,Mackenzie
2013-08-08,6:30 PM,Cedar Ridge,,Thornton Dundee,,Hyde
2013-08-08,6:30 PM,Rundle,,Brookside,,Southmead Mini
2013-08-08,6:30 PM,Kedron 2,,"""bye""",,
2013-08-15,6:30 PM,Thornton Dundee,,Baker,,Southmead Mini
2013-08-15,6:30 PM,Kedron 1,,Rundle,,Hyde
2013-08-15,6:30 PM,Brookside,,Kedron 2,,Mackenzie
2013-08-15,6:30 PM,Cedar Ridge,,"""bye""",, 
