2013-05-22,6:30 PM,Kedron,13,Brookside,1,Lakeview Centre
2013-05-22,6:30 PM,Connaught,7,Baker,2,Lakeview West
2013-05-29,6:30 PM,Baker,2,Kedron,7,Lakeview West
2013-05-29,6:30 PM,Brookside,6,Connaught,5,Lakeview Centre
2013-06-05,6:30 PM,Connaught,0,Kedron,7,Lakeview Centre
2013-06-05,6:30 PM,Baker,4,Brookside,1,Lakeview West
2013-06-12,6:30 PM,Brookside,6,Kedron,6,Lakeview West
2013-06-12,6:30 PM,Connaught,1,Baker,4,Lakeview Centre
2013-06-26,6:30 PM,Connaught,2,Kedron,3,Lakeview West
2013-06-26,6:30 PM,Baker,3,Brookside,3,Lakeview Centre
2013-07-03,6:30 PM,Kedron,9,Brookside,3,Lakeview Centre
2013-07-03,6:30 PM,Baker,1,Connaught,3,Lakeview West
2013-07-10,6:30 PM,Connaught,7,Brookside,1,Lakeview Centre
2013-07-17,6:30 PM,Connaught,2,Kedron,2,Lakeview Centre
2013-07-17,6:30 PM,Brookside,0,Baker,6,Lakeview West
2013-07-23,6:30 PM,Baker,2,Kedron,3,Lakeview West
2013-07-24,6:30 PM,Kedron,3,Brookside,0,Lakeview West
2013-07-24,6:30 PM,Baker,1,Connaught,1,Lakeview Centre
2013-07-31,6:30 PM,Baker,0,Kedron,7,Lakeview Centre
2013-07-31,6:30 PM,Brookside,0,Connaught,7,Lakeview West
2013-08-07,6:30 PM,Connaught,4,Kedron,5,Lakeview West
2013-08-07,6:30 PM,Brookside,3,Baker,4,Lakeview Centre
2013-08-14,6:30 PM,Kedron,7,Brookside,2,Lakeview Centre
2013-08-14,6:30 PM,Baker,5,Connaught,5,Lakeview West
2013-08-21,6:30 PM,Kedron,,Baker,,Lakeview West
2013-08-21,6:30 PM,Connaught,,Brookside,,Lakeview Centre
2013-08-28,6:30 PM,Connaught,,Kedron,,Lakeview Centre
2013-08-28,6:30 PM,Brookside,,Baker,,Lakeview West
